11:46:47 AM,567,1,7,201.0,31.95,0,37.2,37.2,0.0,0.01
11:46:48 AM,567,1,7,201.0,34.29,0,37.2,37.2,0.0,0.01
11:46:48 AM,567,1,7,201.0,36.05,0,37.2,37.2,0.0,0.01
11:46:49 AM,567,1,7,201.0,38.91,0,37.2,37.2,0.0,0.01
11:46:50 AM,567,1,7,201.0,40.7,0,37.2,37.2,0.0,0.01
11:46:51 AM,567,1,7,201.0,43.07,0,37.2,37.2,0.0,0.01
11:46:52 AM,567,1,7,201.0,45.18,0,37.2,37.2,0.0,0.01
11:46:53 AM,567,1,7,201.0,47.12,0,37.2,37.2,0.0,0.01
11:46:54 AM,567,1,7,201.0,49.59,0,37.2,37.2,0.0,0.01
11:46:55 AM,567,1,7,201.0,51.3,0,37.2,37.2,0.0,0.01
11:46:56 AM,567,1,7,201.0,53.75,0,37.2,37.2,0.0,0.01
11:46:57 AM,567,1,7,201.0,55.9,1,37.2,37.2,0.0,0.01
11:46:58 AM,567,1,7,201.0,57.9,1,37.2,37.2,0.004,0.01
11:46:59 AM,567,1,7,201.0,60.38,1,37.2,37.2,0.004,0.01
11:46:59 AM,567,1,7,201.0,63.48,1,37.2,37.2,0.004,0.01
11:47:00 AM,567,1,7,201.0,66.35,1,37.2,37.2,0.004,0.01
11:47:01 AM,567,1,7,201.0,70.74,1,37.2,37.2,0.004,0.01
11:47:02 AM,567,1,7,201.0,74.38,1,37.2,37.2,0.004,0.01
11:47:03 AM,567,1,7,201.0,78.38,1,37.2,37.2,0.004,0.01
11:47:04 AM,567,1,7,201.0,83.84,1,37.2,37.2,0.004,0.01
11:47:05 AM,567,1,7,201.0,86.17,1,37.2,37.2,0.004,0.01
11:47:06 AM,567,1,7,201.0,90.75,1,37.2,37.2,0.004,0.01
11:47:07 AM,567,1,7,201.0,94.32,2,37.2,37.2,0.004,0.01
11:47:07 AM,567,1,7,201.0,98.88,2,37.2,37.2,0.006,0.01
11:47:08 AM,567,1,7,201.0,103.31,2,37.2,37.2,0.006,0.01
11:47:09 AM,567,1,7,201.0,110.06,2,37.2,37.2,0.006,0.01
11:47:10 AM,567,1,7,201.0,117.68,2,37.2,37.2,0.006,0.01
11:47:11 AM,567,1,7,201.0,125.54,2,37.2,37.2,0.006,0.01
11:47:12 AM,567,1,7,201.0,136.3,3,37.2,37.2,0.009,0.01
11:47:13 AM,567,1,7,201.0,145.29,3,37.2,37.2,0.009,0.01
11:47:14 AM,567,1,7,201.0,152.4,3,37.2,37.2,0.009,0.01
11:47:15 AM,567,1,7,201.0,160.15,3,37.2,37.2,0.009,0.01
11:47:16 AM,567,1,7,201.0,165.73,3,37.2,37.2,0.009,0.01
11:47:17 AM,567,1,7,201.0,171.36,3,37.2,37.2,0.009,0.01
11:47:18 AM,567,1,7,201.0,175.78,3,37.2,37.2,0.009,0.01
11:47:19 AM,567,1,7,201.0,180.17,3,37.2,37.2,0.009,0.01
11:47:20 AM,567,1,7,201.0,184.64,3,37.2,37.2,0.009,0.01
11:47:21 AM,567,1,7,201.0,188.29,3,37.2,37.2,0.009,0.01
11:47:22 AM,567,1,7,201.0,191.32,3,37.2,37.2,0.009,0.01
11:47:22 AM,567,1,7,201.0,194.32,3,37.2,37.2,0.009,0.01
11:47:23 AM,567,1,7,201.0,196.86,3,37.2,37.2,0.009,0.01
11:47:24 AM,567,1,7,201.0,198.67,3,37.2,37.2,0.009,0.01
11:47:25 AM,567,1,7,201.0,200.85,3,37.2,37.2,0.009,0.01
11:47:26 AM,567,1,7,201.0,202.94,3,37.2,37.2,0.009,0.01
11:47:27 AM,567,1,7,201.0,203.85,3,37.2,37.2,0.009,0.01
11:47:28 AM,567,1,7,201.0,204.04,3,37.2,37.2,0.009,0.01
11:47:29 AM,567,1,7,201.0,204.1,3,37.2,37.2,0.009,0.01
11:47:30 AM,567,1,7,201.0,204.14,3,37.2,37.2,0.009,0.01
11:47:31 AM,567,1,7,201.0,204.15,3,37.2,37.2,0.009,0.01
 1:57:57 PM,569,1,7, ,499.0,501.04,9, ,44.5,44.5, ,0.029,0.029
 1:57:57 PM,569,1,7, ,499.0,501.04,9, ,44.5,44.5, ,0.029,0.029
 1:57:58 PM,570,1,7, ,334.0,0.0,0, ,42.1,42.1, ,0.018,0.0
 1:57:59 PM,570,1,7, ,334.0,0.01,0, ,42.1,42.1, ,0.018,0.0
 1:58:00 PM,570,1,7, ,334.0,0.03,0, ,42.1,42.1, ,0.018,0.0
 1:58:01 PM,570,1,7, ,334.0,0.07,0, ,42.1,42.1, ,0.018,0.0
 1:58:02 PM,570,1,7, ,334.0,0.14,0, ,42.1,42.1, ,0.018,0.0
 1:58:03 PM,570,1,7, ,334.0,0.75,0, ,42.1,42.1, ,0.018,0.0
 1:58:03 PM,570,1,7, ,334.0,2.35,0, ,42.1,42.1, ,0.018,0.0
 1:58:04 PM,570,1,7, ,334.0,3.78,0, ,42.1,42.1, ,0.018,0.0
